#             Stage 1
#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
317.10;1232.424;-5556.882;3138.403; 121.663; 403.9;304.854;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-48.63;48.63;1.266;1360.577;-5526.903;3138.403;-173.75;0.000;28.871
318.10;1232.622;-5556.548;3138.280; 121.355; 411.0;305.116;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-49.48;49.48;1.279;1361.170;-5526.465;3138.280;-173.76;0.000;28.872
319.10;1232.818;-5556.205;3138.152; 121.037; 418.2;305.378;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-50.31;50.31;1.293;1361.761;-5526.018;3138.152;-173.77;0.000;28.872
320.10;1233.012;-5555.855;3138.019; 120.711; 425.5;305.640;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-51.11;51.11;1.306;1362.350;-5525.564;3138.019;-173.78;0.000;28.872
321.10;1233.205;-5555.496;3137.882; 120.375; 432.9;305.902;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-51.88;51.88;1.319;1362.937;-5525.102;3137.882;-173.79;0.000;28.872
322.10;1233.395;-5555.130;3137.741; 120.029; 440.3;306.164;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-52.63;52.63;1.332;1363.522;-5524.631;3137.741;-173.80;0.000;28.873
323.10;1233.584;-5554.755;3137.595; 119.674; 447.8;306.427;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-53.35;53.35;1.345;1364.105;-5524.153;3137.595;-173.81;0.000;28.873
324.10;1233.772;-5554.372;3137.444; 119.310; 455.4;306.689;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-54.05;54.05;1.358;1364.686;-5523.667;3137.444;-173.82;0.000;28.873
325.10;1233.957;-5553.982;3137.289; 118.936; 463.1;306.951;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-54.72;54.72;1.370;1365.265;-5523.172;3137.289;-173.83;0.000;28.873
326.10;1234.141;-5553.583;3137.129; 118.553; 470.8;307.214;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-55.38;55.38;1.382;1365.842;-5522.670;3137.129;-173.84;0.000;28.874
327.10;1234.323;-5553.177;3136.965; 118.161; 478.6;307.477;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-56.01;56.01;1.394;1366.417;-5522.159;3136.965;-173.85;0.000;28.874
328.10;1234.504;-5552.762;3136.796; 117.759; 486.4;307.739;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-56.62;56.62;1.405;1366.990;-5521.641;3136.796;-173.85;0.000;28.874
329.10;1234.682;-5552.339;3136.623; 117.348; 494.3;308.002;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-57.21;57.21;1.416;1367.561;-5521.114;3136.623;-173.86;0.000;28.875
330.10;1234.859;-5551.909;3136.445; 116.928; 502.3;308.265;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-57.78;57.78;1.427;1368.130;-5520.580;3136.445;-173.87;0.000;28.875
331.10;1235.034;-5551.470;3136.262; 116.498; 510.2;308.528;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-58.34;58.34;1.438;1368.697;-5520.037;3136.262;-173.88;0.000;28.875
332.10;1235.208;-5551.023;3136.075; 116.059; 518.3;308.791;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-58.87;58.87;1.448;1369.262;-5519.487;3136.075;-173.89;0.000;28.875
333.10;1235.380;-5550.568;3135.883; 115.610; 526.4;309.054;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-59.40;59.40;1.458;1369.826;-5518.928;3135.883;-173.90;0.000;28.876
334.10;1235.550;-5550.106;3135.687; 115.152; 534.5;309.317;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-59.90;59.90;1.467;1370.387;-5518.361;3135.687;-173.91;0.000;28.876
335.10;1235.718;-5549.635;3135.486; 114.685; 542.7;309.580;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-60.39;60.39;1.476;1370.946;-5517.787;3135.486;-173.92;0.000;28.876
336.10;1235.884;-5549.156;3135.281; 114.208; 550.9;309.844;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-60.87;60.87;1.485;1371.503;-5517.204;3135.281;-173.93;0.000;28.876
337.10;1236.049;-5548.669;3135.071; 113.722; 559.2;310.107;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-61.33;61.33;1.494;1372.058;-5516.613;3135.071;-173.94;0.000;28.877
338.10;1236.212;-5548.174;3134.856; 113.226; 567.5;310.371;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-61.77;61.77;1.502;1372.611;-5516.014;3134.856;-173.95;0.000;28.877
339.10;1236.374;-5547.671;3134.637; 112.721; 575.8;310.634;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-62.21;62.21;1.509;1373.162;-5515.407;3134.637;-173.96;0.000;28.877
340.10;1236.534;-5547.160;3134.414; 112.207; 584.1;310.898;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-62.63;62.63;1.517;1373.712;-5514.792;3134.414;-173.97;0.000;28.877
341.10;1236.691;-5546.641;3134.185; 111.684; 592.5;311.162;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-63.04;63.04;1.524;1374.259;-5514.170;3134.185;-173.98;0.000;28.878
342.10;1236.848;-5546.114;3133.953; 111.150; 601.0;311.426;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-63.44;63.44;1.530;1374.804;-5513.539;3133.953;-173.99;0.000;28.878
343.10;1237.002;-5545.579;3133.715; 110.608; 609.4;311.690;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-63.83;63.83;1.536;1375.347;-5512.900;3133.715;-174.00;0.000;28.878
344.10;1237.155;-5545.036;3133.473; 110.056; 617.9;311.954;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-64.20;64.20;1.542;1375.888;-5512.252;3133.473;-174.01;0.000;28.878
345.10;1237.306;-5544.485;3133.227; 109.495; 626.4;312.219;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-64.57;64.57;1.548;1376.427;-5511.597;3133.227;-174.02;0.000;28.879
346.10;1237.455;-5543.926;3132.976; 108.924; 635.0;312.483;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-64.93;64.93;1.553;1376.964;-5510.934;3132.976;-174.03;0.000;28.879
347.10;1237.603;-5543.359;3132.720; 108.344; 643.5;312.748;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-65.27;65.27;1.558;1377.500;-5510.263;3132.720;-174.04;0.000;28.879
348.10;1237.749;-5542.783;3132.460; 107.755; 652.1;313.012;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-65.61;65.61;1.563;1378.033;-5509.584;3132.460;-174.05;0.000;28.879
349.10;1237.893;-5542.200;3132.195; 107.156; 660.7;313.277;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-65.94;65.94;1.567;1378.564;-5508.896;3132.195;-174.06;0.000;28.879
350.10;1238.036;-5541.609;3131.925; 106.548; 669.4;313.542;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-66.26;66.26;1.571;1379.093;-5508.201;3131.925;-174.07;0.000;28.880
351.10;1238.177;-5541.009;3131.652; 105.930; 678.0;313.807;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-66.57;66.57;1.575;1379.620;-5507.498;3131.652;-174.08;0.000;28.880
352.10;1238.316;-5540.402;3131.373; 105.303; 686.7;314.073;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-66.88;66.88;1.578;1380.145;-5506.786;3131.373;-174.09;0.000;28.880
353.10;1238.453;-5539.786;3131.090; 104.666; 695.4;314.338;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-67.17;67.17;1.581;1380.668;-5506.067;3131.090;-174.10;0.000;28.880
354.10;1238.589;-5539.163;3130.802; 104.020; 704.2;314.603;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-67.46;67.46;1.584;1381.189;-5505.339;3130.802;-174.11;0.000;28.881
355.10;1238.723;-5538.531;3130.510; 103.365; 712.9;314.869;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-67.74;67.74;1.587;1381.708;-5504.604;3130.510;-174.12;0.000;28.881
356.10;1238.855;-5537.891;3130.213; 102.700; 721.7;315.135;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-68.02;68.02;1.589;1382.225;-5503.860;3130.213;-174.13;0.000;28.881
357.10;1238.985;-5537.244;3129.912; 102.026; 730.5;315.400;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-68.29;68.29;1.591;1382.740;-5503.108;3129.912;-174.14;0.000;28.881
358.10;1239.114;-5536.588;3129.605; 101.343; 739.3;315.666;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-68.55;68.55;1.593;1383.253;-5502.348;3129.605;-174.15;0.000;28.882
359.10;1239.241;-5535.924;3129.295; 100.650; 748.1;315.933;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-68.80;68.80;1.595;1383.764;-5501.580;3129.295;-174.16;0.000;28.882
360.10;1239.366;-5535.252;3128.980;  99.947; 756.9;316.199;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-69.05;69.05;1.596;1384.272;-5500.805;3128.980;-174.17;0.000;28.882
361.10;1239.490;-5534.572;3128.660;  99.235; 765.8;316.465;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-69.30;69.30;1.598;1384.779;-5500.021;3128.660;-174.19;0.000;28.882
362.10;1239.612;-5533.884;3128.335;  98.514; 774.6;316.732;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-69.54;69.54;1.599;1385.284;-5499.229;3128.335;-174.20;0.000;28.883
363.10;1239.732;-5533.188;3128.006;  97.783; 783.5;316.999;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-69.77;69.77;1.600;1385.787;-5498.428;3128.006;-174.21;0.000;28.883
364.10;1239.851;-5532.484;3127.673;  97.043; 792.4;317.266;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-70.00;70.00;1.601;1386.287;-5497.620;3127.673;-174.22;0.000;28.883
365.10;1239.967;-5531.771;3127.335;  96.294; 801.3;317.533;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-70.22;70.22;1.602;1386.786;-5496.804;3127.335;-174.23;0.000;28.883
366.10;1240.083;-5531.051;3126.992;  95.535; 810.3;317.800;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-70.44;70.44;1.603;1387.283;-5495.980;3126.992;-174.24;0.000;28.884
367.10;1240.196;-5530.322;3126.645;  94.766; 819.2;318.067;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-70.65;70.65;1.603;1387.777;-5495.147;3126.645;-174.25;0.000;28.884
368.10;1240.308;-5529.586;3126.293;  93.988; 828.2;318.335;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-70.86;70.86;1.604;1388.270;-5494.307;3126.293;-174.26;0.000;28.884
369.10;1240.418;-5528.841;3125.936;  93.201; 837.1;318.602;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-71.06;71.06;1.604;1388.760;-5493.458;3125.936;-174.27;0.000;28.884
370.10;1240.526;-5528.089;3125.575;  92.404; 846.1;318.870;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-71.26;71.26;1.604;1389.249;-5492.601;3125.575;-174.28;0.000;28.885
371.10;1240.632;-5527.328;3125.209;  91.598; 855.1;319.138;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-71.45;71.45;1.605;1389.735;-5491.737;3125.209;-174.29;0.000;28.885
372.10;1240.737;-5526.559;3124.839;  90.782; 864.1;319.406;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-71.65;71.65;1.605;1390.220;-5490.864;3124.839;-174.30;0.000;28.885
373.10;1240.840;-5525.782;3124.464;  89.957; 873.1;319.675;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-71.83;71.83;1.605;1390.702;-5489.983;3124.464;-174.31;0.000;28.885
374.10;1240.942;-5524.997;3124.084;  89.123; 882.2;319.943;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-72.01;72.01;1.605;1391.182;-5489.094;3124.084;-174.32;0.000;28.886
375.10;1241.041;-5524.204;3123.700;  88.278; 891.2;320.212;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-72.19;72.19;1.605;1391.661;-5488.197;3123.700;-174.33;0.000;28.886
376.10;1241.139;-5523.402;3123.312;  87.425; 900.3;320.481;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-72.37;72.37;1.605;1392.137;-5487.292;3123.312;-174.34;0.000;28.886
377.10;1241.236;-5522.593;3122.918;  86.562; 909.3;320.750;0.000;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-72.54;72.54;1.605;1392.611;-5486.379;3122.918;-174.35;0.000;28.886
378.10;1241.330;-5521.775;3122.520;  85.690; 918.4;321.019;0.003;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-72.71;72.71;1.605;1393.083;-5485.457;3122.520;-174.36;0.000;28.887
379.10;1241.423;-5520.950;3122.118;  84.808; 927.5;321.288;0.004;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-72.87;72.87;1.605;1393.553;-5484.528;3122.118;-174.38;0.000;28.887
380.10;1241.514;-5520.116;3121.710;  83.916; 936.6;321.558;0.004;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-73.04;73.04;1.605;1394.021;-5483.590;3121.710;-174.39;0.000;28.887
381.10;1241.604;-5519.274;3121.299;  83.016; 945.7;321.828;0.005;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-73.20;73.20;1.605;1394.487;-5482.645;3121.299;-174.40;0.000;28.887
382.10;1241.692;-5518.424;3120.882;  82.105; 954.8;322.098;0.006;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-73.35;73.35;1.605;1394.951;-5481.691;3120.882;-174.41;0.000;28.887
383.10;1241.778;-5517.566;3120.461;  81.185; 964.0;322.368;0.007;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-73.50;73.50;1.605;1395.413;-5480.729;3120.461;-174.42;0.000;28.888
384.10;1241.862;-5516.700;3120.036;  80.256; 973.1;322.638;0.008;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-73.65;73.65;1.605;1395.872;-5479.759;3120.036;-174.43;0.000;28.888
385.10;1241.945;-5515.826;3119.605;  79.317; 982.2;322.909;0.009;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-73.80;73.80;1.605;1396.330;-5478.781;3119.605;-174.44;0.000;28.888
386.10;1242.026;-5514.944;3119.171;  78.369; 991.4;323.180;0.011;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-73.94;73.94;1.605;1396.786;-5477.795;3119.171;-174.45;0.000;28.888
387.10;1242.105;-5514.053;3118.731;  77.412;1000.6;323.450;0.013;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-74.09;74.09;1.605;1397.239;-5476.801;3118.731;-174.46;0.000;28.889
388.10;1242.183;-5513.154;3118.287;  76.444;1009.7;323.722;0.015;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-74.22;74.22;1.605;1397.691;-5475.798;3118.287;-174.47;0.000;28.889
389.10;1242.258;-5512.248;3117.838;  75.468;1018.9;323.993;0.017;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-74.36;74.36;1.605;1398.140;-5474.788;3117.838;-174.48;0.000;28.889
390.10;1242.332;-5511.333;3117.385;  74.482;1028.1;324.264;0.020;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-74.49;74.49;1.605;1398.587;-5473.769;3117.385;-174.49;0.000;28.889
391.10;1242.405;-5510.410;3116.927;  73.486;1037.3;324.536;0.024;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-74.63;74.63;1.605;1399.033;-5472.743;3116.927;-174.51;0.000;28.890
392.10;1242.476;-5509.479;3116.464;  72.481;1046.5;324.808;0.028;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-74.76;74.76;1.604;1399.476;-5471.708;3116.464;-174.52;0.000;28.890
393.10;1242.545;-5508.539;3115.997;  71.466;1055.7;325.080;0.033;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-74.88;74.88;1.604;1399.917;-5470.665;3115.997;-174.53;0.000;28.890
394.10;1242.612;-5507.592;3115.525;  70.442;1064.9;325.353;0.038;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-75.01;75.01;1.604;1400.356;-5469.614;3115.525;-174.54;0.000;28.890
395.10;1242.678;-5506.637;3115.049;  69.408;1074.1;325.625;0.045;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-75.13;75.13;1.604;1400.793;-5468.555;3115.049;-174.55;0.000;28.890
396.10;1242.742;-5505.673;3114.568;  68.365;1083.3;325.898;0.053;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-75.25;75.25;1.604;1401.228;-5467.487;3114.568;-174.56;0.000;28.891
397.10;1242.804;-5504.701;3114.082;  67.313;1092.6;326.171;0.063;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-75.37;75.37;1.604;1401.660;-5466.412;3114.082;-174.57;0.000;28.891
398.10;1242.864;-5503.721;3113.592;  66.250;1101.8;326.444;0.074;24.972;6226.726;  0.000;  0.000;0.0000;0.00;0.00;-75.48;75.48;1.604;1402.091;-5465.329;3113.592;-174.58;0.000;28.891
399.10;1242.923;-5502.733;3113.097;  65.179;1111.0;326.718;0.087;24.972;6226.726;  0.000;  0.000;0.0000;0.00;-0.00;-75.60;75.60;1.604;1402.520;-5464.237;3113.097;-174.59;0.000;28.891
400.10;1242.980;-5501.737;3112.597;  64.098;1120.2;326.991;0.104;24.972;6226.726;  0.000;  0.000;0.0000;0.01;-0.00;-75.71;75.71;1.604;1402.946;-5463.137;3112.597;-174.60;0.000;28.892
401.10;1243.036;-5500.733;3112.093;  63.007;1129.5;327.265;0.123;24.972;6226.726;  0.000;  0.000;0.0000;0.01;0.00;-75.82;75.82;1.604;1403.371;-5462.029;3112.093;-174.62;0.000;28.892
402.10;1243.089;-5499.720;3111.584;  61.907;1138.7;327.539;0.146;24.972;6226.726;  0.000;  0.000;0.0000;0.01;0.00;-75.93;75.93;1.603;1403.793;-5460.914;3111.584;-174.63;0.000;28.892
403.10;1243.141;-5498.700;3111.071;  60.798;1147.9;327.814;0.173;24.972;6226.726;  0.000;  0.000;0.0000;0.01;0.00;-76.03;76.03;1.603;1404.213;-5459.790;3111.071;-174.64;0.000;28.892
404.10;1243.192;-5497.671;3110.553;  59.679;1157.1;328.088;0.206;24.972;6226.726;  0.000;  0.000;0.0000;0.01;0.00;-76.14;76.14;1.603;1404.631;-5458.658;3110.553;-174.65;0.000;28.893
405.10;1243.240;-5496.635;3110.031;  58.550;1166.3;328.363;0.246;24.972;6226.726;  0.000;  0.000;0.0000;0.01;0.00;-76.24;76.24;1.603;1405.047;-5457.517;3110.031;-174.66;0.000;28.893
406.10;1243.287;-5495.590;3109.503;  57.413;1175.5;328.638;0.293;24.972;6226.726;  0.000;  0.000;0.0000;0.01;-0.00;-76.34;76.34;1.603;1405.461;-5456.369;3109.503;-174.67;0.000;28.893
407.10;1243.332;-5494.537;3108.972;  56.265;1184.7;328.913;0.350;24.972;6226.726;  0.000;  0.000;0.0000;0.02;0.00;-76.44;76.44;1.603;1405.873;-5455.213;3108.972;-174.68;0.000;28.893
408.10;1243.376;-5493.476;3108.435;  55.109;1193.9;329.188;0.418;24.972;6226.726;  0.000;  0.000;0.0000;0.02;0.00;-76.54;76.54;1.603;1406.283;-5454.049;3108.435;-174.69;0.000;28.893
409.10;1243.418;-5492.407;3107.894;  53.943;1203.0;329.464;0.500;24.972;6226.726;  0.000;  0.000;0.0000;0.03;0.00;-76.64;76.64;1.603;1406.690;-5452.877;3107.894;-174.70;0.000;28.894
410.10;1243.458;-5491.330;3107.349;  52.767;1212.1;329.739;0.599;24.972;6226.726;  0.000;  0.000;0.0000;0.03;-0.00;-76.74;76.74;1.603;1407.096;-5451.697;3107.349;-174.72;0.000;28.894
411.10;1243.496;-5490.246;3106.799;  51.583;1221.1;330.015;0.719;24.972;6226.726;  0.000;  0.000;0.0000;0.04;0.00;-76.83;76.83;1.602;1407.499;-5450.509;3106.799;-174.73;0.000;28.894
412.10;1243.533;-5489.153;3106.244;  50.389;1230.1;330.291;0.863;24.972;6226.726;  0.000;  0.000;0.0000;0.04;0.00;-76.92;76.92;1.602;1407.900;-5449.313;3106.244;-174.74;0.000;28.894
413.10;1243.568;-5488.053;3105.685;  49.186;1238.3;330.568;1.037;24.948;6228.174;  0.000;  0.000;0.9000;1.48;-0.00;-77.01;77.01;0.000;1408.299;-5448.109;3105.685;-174.75;45.372;28.895
414.10;1243.601;-5486.952;3105.126;  47.982;1233.2;330.842;1.219;24.705;6242.687;  0.000;  0.000;0.9000;1.48;-0.00;-77.10;77.10;0.000;1408.696;-5446.905;3105.126;-174.76;38.602;28.895
415.10;1243.631;-5485.855;3104.568;  46.782;1228.0;331.114;1.431;24.462;6257.269;  0.000;  0.000;0.9000;1.49;0.00;-77.19;77.19;0.000;1409.091;-5445.705;3104.568;-174.77;32.868;28.895
416.10;1243.660;-5484.764;3104.012;  45.587;1221.2;331.382;1.676;24.171;6274.859;  0.000;  0.000;0.9000;4.50;0.00;-77.28;77.28;0.000;1409.484;-5444.511;3104.012;-174.78;84.228;28.895
417.10;1243.687;-5483.692;3103.466;  44.414;1186.3;331.644;1.866;23.442;6319.282;  0.000;  0.000;0.9000;4.56;0.00;-77.37;77.37;0.000;1409.875;-5443.336;3103.466;-174.80;75.646;28.896
418.10;1243.710;-5482.653;3102.935;  43.274;1150.6;331.897;2.061;22.714;6364.359;  0.000;  0.000;0.9000;4.63;-0.00;-77.47;77.47;0.000;1410.264;-5442.193;3102.935;-174.81;68.461;28.896
419.10;1243.732;-5481.645;3102.421;  42.169;1114.4;332.140;2.260;21.985;6410.109;  0.000;  0.000;0.9000;4.70;0.00;-77.56;77.56;0.000;1410.651;-5441.083;3102.421;-174.82;62.456;28.896
420.10;1243.750;-5480.670;3101.923;  41.100;1077.4;332.373;2.456;21.256;6456.553;  0.000;  0.000;0.9000;4.77;-0.00;-77.66;77.66;0.000;1411.037;-5440.005;3101.923;-174.83;57.457;28.896
421.10;1243.766;-5479.728;3101.441;  40.066;1039.7;332.597;2.646;20.528;6503.712;  0.000;  0.000;0.9000;4.85;0.00;-77.76;77.76;0.000;1411.421;-5438.960;3101.441;-174.84;53.326;28.896
422.10;1243.780;-5478.821;3100.976;  39.070;1001.3;332.811;2.825;19.799;6551.607;  0.000;  0.000;0.9000;4.92;-0.00;-77.87;77.87;0.000;1411.803;-5437.950;3100.976;-174.85;49.952;28.896
423.10;1243.792;-5477.948;3100.529;  38.110; 962.1;333.015;2.986;19.070;6600.264;  0.000;  0.000;0.9000;5.00;0.00;-77.98;77.98;0.000;1412.184;-5436.974;3100.529;-174.87;47.253;28.897
424.10;1243.801;-5477.111;3100.099;  37.190; 922.2;333.208;3.124;18.342;6649.704;  0.000;  0.000;0.9000;5.08;0.00;-78.09;78.09;0.000;1412.564;-5436.034;3100.099;-174.88;45.167;28.897
425.10;1243.808;-5476.310;3099.688;  36.308; 881.5;333.392;3.232;17.613;6699.955;  0.000;  0.000;0.9000;5.17;-0.00;-78.21;78.21;0.000;1412.942;-5435.130;3099.688;-174.89;43.654;28.897
426.10;1243.812;-5475.545;3099.294;  35.466; 839.9;333.566;3.304;16.884;6751.043;  0.000;  0.000;0.9000;5.25;0.00;-78.33;78.33;0.000;1413.320;-5434.262;3099.294;-174.90;42.696;28.897
427.10;1243.815;-5474.818;3098.920;  34.665; 797.5;333.730;3.335;16.156;6802.996;  0.000;  0.000;0.9000;5.34;0.00;-78.46;78.46;0.000;1413.696;-5433.433;3098.920;-174.92;42.297;28.897
428.10;1243.816;-5474.129;3098.565;  33.906; 754.2;333.883;3.320;15.427;6855.845;  0.000;  0.000;0.9000;5.44;0.00;-78.59;78.59;0.000;1414.072;-5432.641;3098.565;-174.93;42.487;28.897
429.10;1243.815;-5473.480;3098.230;  33.189; 709.9;334.026;3.255;14.698;6909.619;  0.000;  0.000;0.9000;5.53;0.00;-78.73;78.73;0.000;1414.447;-5431.889;3098.230;-174.94;43.332;28.897
430.10;1243.813;-5472.870;3097.915;  32.516; 664.8;334.158;3.138;13.970;6964.353;  0.000;  0.000;0.9000;5.63;-0.00;-78.88;78.88;0.000;1414.821;-5431.176;3097.915;-174.96;44.941;28.898
431.10;1243.809;-5472.301;3097.620;  31.887; 618.6;334.280;2.970;13.241;7020.081;  0.000;  0.000;0.9000;5.73;0.00;-79.04;79.04;0.000;1415.195;-5430.504;3097.620;-174.97;47.491;28.898
432.10;1243.803;-5471.774;3097.347;  31.304; 573.3;334.392;2.770;12.561;7073.023;  0.000;  0.000;0.9000;1.95;-0.00;-79.21;79.21;0.000;1415.569;-5429.874;3097.347;-174.99;16.972;28.898
433.10;1243.797;-5471.269;3097.085;  30.745; 564.6;334.497;2.906;12.342;7090.236;  0.000;  0.000;0.0000;0.17;-0.00;-79.38;79.38;1.441;1415.943;-5429.267;3097.085;-175.00;0.000;28.898
434.10;1243.788;-5470.765;3096.823;  30.186; 572.3;334.600;3.231;12.342;7090.236;  0.000;  0.000;0.0000;0.20;-0.00;-79.55;79.55;1.451;1416.314;-5428.660;3096.823;-175.02;0.000;28.898
435.10;1243.778;-5470.254;3096.557;  29.619; 579.8;334.704;3.592;12.342;7090.236;  0.000;  0.000;0.0000;0.22;0.00;-79.72;79.72;1.461;1416.683;-5428.046;3096.557;-175.04;0.000;28.898
436.10;1243.766;-5469.736;3096.287;  29.045; 587.1;334.806;3.994;12.342;7090.236;  0.000;  0.000;0.0000;0.24;0.00;-79.88;79.88;1.470;1417.051;-5427.426;3096.287;-175.05;0.000;28.898
437.10;1243.752;-5469.213;3096.014;  28.463; 594.1;334.909;4.439;12.342;7090.236;  0.000;  0.000;0.0000;0.27;0.00;-80.03;80.03;1.478;1417.416;-5426.800;3096.014;-175.07;0.000;28.898
438.10;1243.736;-5468.683;3095.737;  27.875; 600.8;335.011;4.933;12.342;7090.236;  0.000;  0.000;0.0000;0.31;0.00;-80.18;80.18;1.486;1417.779;-5426.168;3095.737;-175.08;0.000;28.898
439.10;1243.719;-5468.148;3095.457;  27.279; 607.2;335.113;5.480;12.342;7090.236;  0.000;  0.000;0.0000;0.34;-0.00;-80.33;80.33;1.493;1418.141;-5425.530;3095.457;-175.10;0.000;28.898
