#             Stage 2
#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
187.10;1065.984;-5568.488;3108.966;  87.933;2636.3;141.503;0.000;103.500;3989.172;  0.000;  0.000;0.0000;0.00;1.66;17.17;18.82;0.200;1141.856;-5553.427;3108.966;5.55;0.000;28.738
188.10;1068.552;-5568.569;3109.550;  88.707;2633.5;143.987;0.000;103.500;3989.172;  0.000;  0.000;0.0000;0.00;1.85;17.00;18.85;0.200;1144.830;-5553.389;3109.550;5.54;0.000;28.741
189.10;1071.119;-5568.641;3110.129;  89.472;2630.8;146.471;0.000;103.500;3989.172;  0.000;  0.000;0.0000;0.00;2.05;16.83;18.88;0.200;1147.803;-5553.343;3110.129;5.52;0.000;28.743
190.10;1073.684;-5568.706;3110.703;  90.230;2628.0;148.954;0.000;103.500;3989.172;  0.000;  0.000;0.0000;0.00;2.24;16.66;18.90;0.200;1150.773;-5553.289;3110.703;5.51;0.000;28.745
191.10;1076.247;-5568.763;3111.273;  90.979;2625.3;151.436;0.000;103.500;3989.172;  0.000;  0.000;0.0000;0.00;2.44;16.49;18.93;0.200;1153.742;-5553.226;3111.273;5.50;0.000;28.747
192.10;1078.809;-5568.813;3111.838;  91.720;2622.6;153.918;0.000;103.500;3989.172;  0.000;  0.000;0.0000;0.00;2.63;16.32;18.95;0.200;1156.709;-5553.155;3111.838;5.48;0.000;28.749
193.10;1081.369;-5568.854;3112.399;  92.453;2620.0;156.399;0.000;103.500;3989.172;  0.000;  0.000;0.0000;0.00;2.83;16.15;18.98;0.200;1159.675;-5553.077;3112.399;5.47;0.000;28.751
194.10;1083.928;-5568.888;3112.955;  93.177;2617.3;158.879;0.000;103.500;3989.172;  0.000;  0.000;0.0000;0.00;3.02;15.98;19.01;0.200;1162.639;-5552.990;3112.955;5.45;0.000;28.753
195.10;1086.485;-5568.914;3113.506;  93.894;2615.0;161.358;0.000;103.484;3989.675;  0.000;  0.000;0.6000;0.51;3.29;15.81;19.11;0.200;1165.601;-5552.894;3113.506;5.44;0.000;28.755
196.10;1089.043;-5568.932;3114.053;  94.603;2617.5;163.840;0.000;103.319;3994.727;  0.000;  0.000;0.6130;0.53;4.44;15.65;20.09;0.200;1168.564;-5552.791;3114.053;5.43;0.000;28.757
197.10;1091.605;-5568.943;3114.598;  95.306;2620.6;166.326;0.000;103.132;4000.462;  0.000;  0.000;0.7430;0.64;5.84;15.49;21.33;0.200;1171.531;-5552.680;3114.598;5.43;0.000;28.760
198.10;1094.171;-5568.947;3115.139;  96.002;2624.8;168.817;0.000;102.910;4007.304;  0.000;  0.000;0.8730;0.75;7.24;15.34;22.57;0.200;1174.502;-5552.561;3115.139;5.43;0.000;28.762
199.10;1096.743;-5568.944;3115.678;  96.694;2630.1;171.314;0.000;102.653;4015.252;  0.000;  0.000;0.9900;0.85;8.63;15.19;23.82;0.200;1177.478;-5552.435;3115.678;5.43;0.000;28.764
200.10;1099.321;-5568.934;3116.214;  97.381;2635.9;173.818;0.000;102.381;4023.640;  0.000;  0.000;0.9900;0.86;9.95;15.05;25.00;0.200;1180.460;-5552.302;3116.214;5.43;0.000;28.766
201.10;1101.905;-5568.918;3116.748;  98.063;2641.7;176.329;0.000;102.110;4032.048;  0.000;  0.000;0.9900;0.86;10.22;14.91;25.13;0.200;1183.449;-5552.161;3116.748;5.36;0.000;28.768
202.10;1104.496;-5568.895;3117.280;  98.740;2647.6;178.847;0.000;101.839;4040.478;  0.000;  0.000;0.9900;0.86;10.38;14.78;25.16;0.200;1186.444;-5552.014;3117.280;5.34;0.000;28.770
203.10;1107.093;-5568.865;3117.809;  99.413;2653.5;181.371;0.000;101.568;4048.928;  0.000;  0.000;0.9900;0.86;10.54;14.64;25.19;0.200;1189.445;-5551.860;3117.809;5.33;0.000;28.772
204.10;1109.697;-5568.829;3118.336; 100.082;2659.4;183.903;0.000;101.297;4057.399;  0.000;  0.000;0.9900;0.87;10.70;14.51;25.21;0.200;1192.453;-5551.698;3118.336;5.31;0.000;28.774
205.10;1112.306;-5568.787;3118.862; 100.746;2665.4;186.441;0.000;101.025;4065.892;  0.000;  0.000;0.9900;0.87;10.86;14.38;25.24;0.200;1195.466;-5551.530;3118.862;5.30;0.000;28.776
206.10;1114.923;-5568.738;3119.384; 101.405;2671.4;188.987;0.000;100.754;4074.405;  0.000;  0.000;0.9900;0.87;11.02;14.24;25.26;0.200;1198.487;-5551.354;3119.384;5.28;0.000;28.778
207.10;1117.546;-5568.683;3119.905; 102.060;2677.5;191.539;0.000;100.483;4082.940;  0.000;  0.000;0.9900;0.87;11.18;14.11;25.29;0.200;1201.513;-5551.172;3119.905;5.27;0.000;28.780
208.10;1120.175;-5568.621;3120.424; 102.711;2683.6;194.099;0.000;100.212;4091.496;  0.000;  0.000;0.9900;0.87;11.34;13.98;25.32;0.200;1204.546;-5550.983;3120.424;5.26;0.000;28.782
209.10;1122.811;-5568.553;3120.940; 103.357;2689.7;196.665;0.000;99.941;4100.074;  0.000;  0.000;0.9900;0.88;11.49;13.85;25.34;0.200;1207.585;-5550.787;3120.940;5.24;0.000;28.784
210.10;1125.453;-5568.478;3121.454; 103.998;2695.9;199.239;0.000;99.670;4108.674;  0.000;  0.000;0.9900;0.88;11.65;13.73;25.37;0.200;1210.631;-5550.583;3121.454;5.23;0.000;28.787
211.10;1128.102;-5568.397;3121.966; 104.636;2702.1;201.819;0.000;99.398;4117.295;  0.000;  0.000;0.9900;0.88;11.80;13.60;25.40;0.200;1213.683;-5550.373;3121.966;5.21;0.000;28.789
212.10;1130.757;-5568.310;3122.476; 105.269;2708.3;204.407;0.000;99.127;4125.938;  0.000;  0.000;0.9900;0.88;11.95;13.47;25.43;0.200;1216.741;-5550.156;3122.476;5.20;0.000;28.791
213.10;1133.419;-5568.216;3122.984; 105.897;2714.6;207.002;0.000;98.856;4134.603;  0.000;  0.000;0.9900;0.89;12.11;13.35;25.45;0.200;1219.806;-5549.932;3122.984;5.18;0.000;28.793
214.10;1136.088;-5568.115;3123.489; 106.522;2720.9;209.604;0.000;98.585;4143.290;  0.000;  0.000;0.9900;0.89;12.26;13.22;25.48;0.200;1222.878;-5549.701;3123.489;5.17;0.000;28.795
215.10;1138.763;-5568.008;3123.993; 107.142;2727.3;212.213;0.000;98.314;4152.000;  0.000;  0.000;0.9900;0.89;12.41;13.10;25.51;0.200;1225.956;-5549.463;3123.993;5.15;0.000;28.797
216.10;1141.445;-5567.895;3124.494; 107.758;2733.7;214.829;0.000;98.042;4160.731;  0.000;  0.000;0.9900;0.89;12.56;12.97;25.53;0.200;1229.040;-5549.219;3124.494;5.14;0.000;28.799
217.10;1144.134;-5567.776;3124.993; 108.369;2740.1;217.452;0.000;97.771;4169.485;  0.000;  0.000;0.9900;0.89;12.71;12.85;25.56;0.200;1232.131;-5548.967;3124.993;5.12;0.000;28.801
218.10;1146.829;-5567.650;3125.490; 108.976;2746.5;220.083;0.000;97.500;4178.262;  0.000;  0.000;0.9900;0.90;12.86;12.73;25.59;0.200;1235.228;-5548.708;3125.490;5.11;0.000;28.803
219.10;1149.531;-5567.518;3125.985; 109.579;2753.1;222.721;0.000;97.229;4187.061;  0.000;  0.000;0.9900;0.90;13.00;12.61;25.62;0.200;1238.332;-5548.443;3125.985;5.09;0.000;28.805
220.10;1152.239;-5567.379;3126.478; 110.178;2759.6;225.366;0.000;96.958;4195.883;  0.000;  0.000;0.9900;0.90;13.15;12.49;25.64;0.200;1241.443;-5548.170;3126.478;5.08;0.000;28.807
221.10;1154.954;-5567.234;3126.968; 110.773;2766.2;228.018;0.000;96.686;4204.728;  0.000;  0.000;0.9900;0.90;13.30;12.38;25.67;0.200;1244.560;-5547.891;3126.968;5.06;0.000;28.809
222.10;1157.676;-5567.083;3127.457; 111.364;2772.8;230.678;0.000;96.415;4213.596;  0.000;  0.000;0.9900;0.91;13.44;12.26;25.70;0.200;1247.684;-5547.605;3127.457;5.05;0.000;28.811
223.10;1160.405;-5566.925;3127.943; 111.950;2779.4;233.345;0.000;96.144;4222.487;  0.000;  0.000;0.9900;0.91;13.58;12.14;25.73;0.200;1250.814;-5547.312;3127.943;5.03;0.000;28.813
224.10;1163.141;-5566.761;3128.428; 112.533;2786.1;236.019;0.000;95.873;4231.401;  0.000;  0.000;0.9900;0.91;13.73;12.03;25.75;0.200;1253.951;-5547.012;3128.428;5.02;0.000;28.815
225.10;1165.883;-5566.590;3128.910; 113.111;2792.8;238.700;0.000;95.602;4240.339;  0.000;  0.000;0.9900;0.91;13.87;11.91;25.78;0.200;1257.095;-5546.705;3128.910;5.00;0.000;28.817
226.10;1168.632;-5566.414;3129.390; 113.685;2799.6;241.389;0.000;95.331;4249.300;  0.000;  0.000;0.9900;0.92;14.01;11.80;25.81;0.200;1260.245;-5546.391;3129.390;4.99;0.000;28.819
227.10;1171.388;-5566.231;3129.868; 114.256;2806.4;244.086;0.000;95.059;4258.284;  0.000;  0.000;0.9900;0.92;14.15;11.69;25.84;0.200;1263.402;-5546.071;3129.868;4.97;0.000;28.821
228.10;1174.151;-5566.041;3130.345; 114.822;2813.2;246.789;0.000;94.788;4267.293;  0.000;  0.000;0.9900;0.92;14.29;11.57;25.86;0.200;1266.566;-5545.743;3130.345;4.96;0.000;28.824
229.10;1176.921;-5565.846;3130.819; 115.384;2820.1;249.501;0.000;94.517;4276.341;  0.000;  0.000;0.9900;0.94;14.43;11.46;25.89;0.200;1269.736;-5545.409;3130.819;4.94;0.000;28.826
230.10;1179.697;-5565.644;3131.291; 115.943;2827.1;252.219;0.000;94.246;4285.555;  0.000;  0.000;0.9900;0.94;14.57;11.35;25.92;0.200;1272.914;-5545.068;3131.291;4.93;0.000;28.828
231.10;1182.481;-5565.436;3131.761; 116.497;2834.2;254.946;0.000;93.975;4294.794;  0.000;  0.000;0.9900;0.94;14.70;11.25;25.95;0.200;1276.098;-5544.720;3131.761;4.91;0.000;28.830
232.10;1185.272;-5565.221;3132.229; 117.048;2841.3;257.680;0.000;93.703;4304.059;  0.000;  0.000;0.9900;0.95;14.84;11.14;25.98;0.200;1279.289;-5544.366;3132.229;4.90;0.000;28.832
233.10;1188.070;-5565.001;3132.695; 117.595;2848.5;260.421;0.000;93.432;4313.348;  0.000;  0.000;0.9900;0.95;14.97;11.03;26.01;0.200;1282.487;-5544.004;3132.695;4.88;0.000;28.834
234.10;1190.875;-5564.774;3133.159; 118.138;2855.7;263.170;0.000;93.161;4322.663;  0.000;  0.000;0.9900;0.95;15.11;10.93;26.03;0.200;1285.692;-5543.636;3133.159;4.87;0.000;28.836
235.10;1193.687;-5564.541;3133.621; 118.677;2862.9;265.927;0.000;92.890;4332.003;  0.000;  0.000;0.9900;0.95;15.24;10.82;26.06;0.200;1288.904;-5543.261;3133.621;4.85;0.000;28.838
236.10;1196.507;-5564.301;3134.082; 119.213;2870.2;268.692;0.000;92.619;4341.370;  0.000;  0.000;0.9900;0.96;15.37;10.72;26.09;0.200;1292.124;-5542.879;3134.082;4.84;0.000;28.840
237.10;1199.333;-5564.056;3134.540; 119.745;2877.5;271.465;0.000;92.348;4350.761;  0.000;  0.000;0.9900;0.96;15.50;10.62;26.12;0.200;1295.350;-5542.490;3134.540;4.82;0.000;28.842
238.10;1202.167;-5563.804;3134.996; 120.273;2884.9;274.245;0.000;92.076;4360.179;  0.000;  0.000;0.9900;0.96;15.63;10.52;26.15;0.200;1298.583;-5542.095;3134.996;4.81;0.000;28.844
239.10;1205.008;-5563.546;3135.451; 120.798;2892.2;277.033;0.000;91.805;4369.623;  0.000;  0.000;0.9900;0.97;15.76;10.42;26.18;0.200;1301.823;-5541.693;3135.451;4.79;0.000;28.846
240.10;1207.857;-5563.282;3135.903; 121.319;2899.7;279.829;0.000;91.534;4379.093;  0.000;  0.000;0.9900;0.97;15.89;10.32;26.20;0.200;1305.071;-5541.284;3135.903;4.77;0.000;28.848
241.10;1210.712;-5563.012;3136.354; 121.836;2907.1;282.632;0.000;91.263;4388.590;  0.000;  0.000;0.9900;0.97;16.02;10.22;26.23;0.200;1308.325;-5540.868;3136.354;4.76;0.000;28.850
242.10;1213.575;-5562.735;3136.803; 122.350;2914.6;285.444;0.000;90.992;4398.113;  0.000;  0.000;0.9900;0.97;16.14;10.12;26.26;0.200;1311.587;-5540.446;3136.803;4.74;0.000;28.852
243.10;1216.445;-5562.452;3137.250; 122.860;2922.1;288.263;0.000;90.720;4407.663;  0.000;  0.000;0.9900;0.98;16.27;10.02;26.29;0.200;1314.856;-5540.017;3137.250;4.73;0.000;28.854
244.10;1219.323;-5562.164;3137.694; 123.367;2929.7;291.090;0.000;90.449;4417.239;  0.000;  0.000;0.9900;0.98;16.39;9.93;26.32;0.200;1318.131;-5539.581;3137.694;4.71;0.000;28.856
245.10;1222.208;-5561.869;3138.138; 123.870;2937.3;293.926;0.000;90.178;4426.843;  0.000;  0.000;0.9900;0.98;16.52;9.83;26.35;0.200;1321.415;-5539.138;3138.138;4.70;0.000;28.858
246.10;1225.100;-5561.568;3138.579; 124.370;2944.9;296.769;0.000;89.907;4436.473;  0.000;  0.000;0.9900;0.98;16.64;9.74;26.38;0.200;1324.705;-5538.689;3138.579;4.68;0.000;28.860
247.10;1228.000;-5561.260;3139.018; 124.866;2952.6;299.620;0.000;89.636;4446.131;  0.000;  0.000;0.9900;0.99;16.76;9.64;26.41;0.200;1328.003;-5538.233;3139.018;4.66;0.000;28.862
248.10;1230.907;-5560.947;3139.455; 125.359;2960.3;302.479;0.000;89.365;4455.816;  0.000;  0.000;0.9900;0.99;16.89;9.55;26.44;0.200;1331.308;-5537.770;3139.455;4.65;0.000;28.864
249.10;1233.822;-5560.627;3139.891; 125.848;2968.0;305.346;0.000;89.093;4465.529;  0.000;  0.000;0.9900;0.99;17.01;9.46;26.47;0.200;1334.620;-5537.301;3139.891;4.63;0.000;28.866
250.10;1236.744;-5560.302;3140.325; 126.334;2975.8;308.221;0.000;88.822;4475.270;  0.000;  0.000;0.9900;1.00;17.13;9.37;26.50;0.200;1337.939;-5536.825;3140.325;4.62;0.000;28.868
251.10;1239.674;-5559.970;3140.757; 126.817;2983.6;311.105;0.000;88.551;4485.039;  0.000;  0.000;0.9900;1.00;17.25;9.28;26.53;0.200;1341.266;-5536.342;3140.757;4.60;0.000;28.870
252.10;1242.611;-5559.632;3141.187; 127.297;2991.4;313.996;0.000;88.280;4494.835;  0.000;  0.000;0.9900;1.00;17.36;9.19;26.56;0.200;1344.601;-5535.852;3141.187;4.58;0.000;28.872
253.10;1245.556;-5559.289;3141.615; 127.773;2999.3;316.896;0.000;88.009;4504.660;  0.000;  0.000;0.9900;1.00;17.48;9.10;26.59;0.200;1347.942;-5535.356;3141.615;4.57;0.000;28.874
254.10;1248.508;-5558.939;3142.042; 128.246;3007.2;319.803;0.000;87.737;4514.513;  0.000;  0.000;0.9900;1.01;17.60;9.02;26.62;0.200;1351.291;-5534.853;3142.042;4.55;0.000;28.876
255.10;1251.468;-5558.583;3142.466; 128.715;3015.2;322.719;0.000;87.466;4524.395;  0.000;  0.000;0.9900;1.01;17.71;8.93;26.64;0.200;1354.648;-5534.344;3142.466;4.54;0.000;28.878
256.10;1254.436;-5558.221;3142.889; 129.182;3023.1;325.643;0.000;87.195;4534.306;  0.000;  0.000;0.9900;1.01;17.83;8.85;26.67;0.200;1358.012;-5533.828;3142.889;4.52;0.000;28.880
257.10;1257.411;-5557.853;3143.310; 129.645;3031.2;328.575;0.000;86.924;4544.245;  0.000;  0.000;0.9900;1.02;17.94;8.76;26.70;0.200;1361.383;-5533.305;3143.310;4.50;0.000;28.882
258.10;1260.394;-5557.479;3143.730; 130.105;3039.2;331.516;0.000;86.653;4554.214;  0.000;  0.000;0.9900;1.02;18.06;8.68;26.73;0.200;1364.762;-5532.775;3143.730;4.49;0.000;28.884
259.10;1263.385;-5557.098;3144.147; 130.562;3047.3;334.464;0.000;86.381;4564.212;  0.000;  0.000;0.9900;1.02;18.17;8.60;26.77;0.200;1368.148;-5532.239;3144.147;4.47;0.000;28.886
260.10;1266.383;-5556.712;3144.563; 131.016;3055.4;337.421;0.000;86.110;4574.239;  0.000;  0.000;0.9900;1.02;18.28;8.52;26.80;0.200;1371.542;-5531.696;3144.563;4.45;0.000;28.888
261.10;1269.389;-5556.320;3144.977; 131.467;3063.6;340.387;0.000;85.839;4584.295;  0.000;  0.000;0.9900;1.03;18.39;8.44;26.83;0.200;1374.943;-5531.147;3144.977;4.44;0.000;28.890
262.10;1272.403;-5555.922;3145.390; 131.914;3071.8;343.360;0.000;85.568;4594.382;  0.000;  0.000;0.9900;1.03;18.50;8.36;26.86;0.200;1378.352;-5530.591;3145.390;4.42;0.000;28.892
263.10;1275.425;-5555.518;3145.800; 132.359;3080.0;346.342;0.000;85.297;4604.498;  0.000;  0.000;0.9900;1.03;18.61;8.28;26.89;0.200;1381.769;-5530.029;3145.800;4.40;0.000;28.894
264.10;1278.454;-5555.108;3146.209; 132.801;3088.3;349.333;0.000;85.026;4614.645;  0.000;  0.000;0.9900;1.04;18.72;8.20;26.92;0.200;1385.193;-5529.459;3146.209;4.39;0.000;28.896
265.10;1281.491;-5554.691;3146.616; 133.240;3096.6;352.331;0.000;84.754;4624.821;  0.000;  0.000;0.9900;1.04;18.83;8.12;26.95;0.200;1388.625;-5528.884;3146.616;4.37;0.000;28.898
266.10;1284.537;-5554.269;3147.022; 133.676;3104.9;355.339;0.000;84.483;4635.029;  0.000;  0.000;0.9900;1.04;18.93;8.05;26.98;0.200;1392.065;-5528.301;3147.022;4.35;0.000;28.900
267.10;1287.590;-5553.841;3147.425; 134.109;3113.3;358.354;0.000;84.212;4645.267;  0.000;  0.000;0.9900;1.05;19.04;7.97;27.01;0.200;1395.512;-5527.712;3147.425;4.34;0.000;28.902
268.10;1290.651;-5553.407;3147.827; 134.539;3121.7;361.379;0.000;83.941;4655.535;  0.000;  0.000;0.9900;1.05;19.15;7.90;27.04;0.200;1398.967;-5527.117;3147.827;4.32;0.000;28.904
269.10;1293.720;-5552.967;3148.228; 134.966;3130.2;364.411;0.000;83.670;4665.835;  0.000;  0.000;0.9900;1.05;19.25;7.82;27.07;0.200;1402.430;-5526.515;3148.228;4.30;0.000;28.906
270.10;1296.797;-5552.521;3148.627; 135.391;3138.6;367.452;0.000;83.398;4676.166;  0.000;  0.000;0.9900;1.06;19.35;7.75;27.10;0.200;1405.901;-5525.906;3148.627;4.29;0.000;28.908
271.10;1299.882;-5552.069;3149.024; 135.812;3147.1;370.502;0.000;83.127;4686.528;  0.000;  0.000;0.9900;1.06;19.46;7.68;27.13;0.200;1409.379;-5525.291;3149.024;4.27;0.000;28.910
272.10;1302.975;-5551.612;3149.419; 136.231;3155.7;373.561;0.000;82.856;4696.922;  0.000;  0.000;0.9900;1.06;19.56;7.61;27.16;0.200;1412.866;-5524.669;3149.419;4.25;0.000;28.911
273.10;1306.076;-5551.148;3149.813; 136.648;3164.3;376.628;0.000;82.585;4707.348;  0.000;  0.000;0.9900;1.07;19.66;7.54;27.19;0.200;1416.360;-5524.040;3149.813;4.24;0.000;28.913
274.10;1309.185;-5550.679;3150.205; 137.061;3172.9;379.703;0.000;82.314;4717.806;  0.000;  0.000;0.9900;1.07;19.76;7.47;27.23;0.200;1419.862;-5523.406;3150.205;4.22;0.000;28.915
275.10;1312.302;-5550.203;3150.595; 137.472;3181.5;382.788;0.000;82.043;4728.295;  0.000;  0.000;0.9900;1.07;19.86;7.40;27.26;0.200;1423.372;-5522.764;3150.595;4.20;0.000;28.917
276.10;1315.428;-5549.722;3150.984; 137.880;3190.2;385.881;0.000;81.771;4738.818;  0.000;  0.000;0.9900;1.08;19.96;7.33;27.29;0.200;1426.889;-5522.116;3150.984;4.18;0.000;28.919
277.10;1318.562;-5549.235;3151.372; 138.286;3199.0;388.983;0.000;81.500;4749.372;  0.000;  0.000;0.9900;1.08;20.06;7.27;27.32;0.200;1430.415;-5521.462;3151.372;4.17;0.000;28.921
278.10;1321.703;-5548.742;3151.757; 138.689;3207.7;392.093;0.000;81.229;4759.960;  0.000;  0.000;0.9900;1.08;20.15;7.20;27.35;0.200;1433.949;-5520.801;3151.757;4.15;0.000;28.923
279.10;1324.853;-5548.243;3152.141; 139.090;3216.5;395.212;0.000;80.958;4770.581;  0.000;  0.000;0.9900;1.09;20.25;7.13;27.38;0.200;1437.491;-5520.133;3152.141;4.13;0.000;28.925
280.10;1328.012;-5547.738;3152.524; 139.488;3225.4;398.340;0.000;80.687;4781.234;  0.000;  0.000;0.9900;1.09;20.34;7.07;27.41;0.200;1441.041;-5519.459;3152.524;4.12;0.000;28.927
281.10;1331.178;-5547.227;3152.905; 139.884;3234.2;401.477;0.000;80.415;4791.921;  0.000;  0.000;0.9900;1.09;20.30;7.01;27.30;0.200;1444.599;-5518.779;3152.905;4.12;0.000;28.929
282.10;1334.353;-5546.711;3153.284; 140.277;3243.1;404.623;0.000;80.144;4802.642;  0.000;  0.000;0.9900;1.10;20.26;6.94;27.20;0.200;1448.165;-5518.092;3153.284;4.12;0.000;28.931
283.10;1337.536;-5546.189;3153.662; 140.668;3252.1;407.778;0.000;79.873;4813.397;  0.000;  0.000;0.9900;1.10;20.22;6.88;27.10;0.200;1451.739;-5517.398;3153.662;4.12;0.000;28.933
284.10;1340.728;-5545.660;3154.038; 141.056;3261.1;410.942;0.000;79.602;4824.185;  0.000;  0.000;0.9900;1.10;20.18;6.82;26.99;0.200;1455.321;-5516.698;3154.038;4.12;0.000;28.934
285.10;1343.928;-5545.126;3154.413; 141.442;3270.2;414.114;0.000;79.331;4835.008;  0.000;  0.000;0.9900;1.11;20.13;6.76;26.89;0.200;1458.912;-5515.992;3154.413;4.12;0.000;28.936
286.10;1347.136;-5544.586;3154.786; 141.826;3279.3;417.296;0.000;79.060;4845.865;  0.000;  0.000;0.9900;1.11;20.09;6.70;26.79;0.200;1462.510;-5515.279;3154.786;4.12;0.000;28.938
287.10;1350.353;-5544.041;3155.158; 142.207;3288.4;420.487;0.000;78.788;4856.757;  0.000;  0.000;0.9900;1.11;20.05;6.64;26.68;0.200;1466.117;-5514.559;3155.158;4.12;0.000;28.940
288.10;1353.579;-5543.489;3155.528; 142.585;3297.6;423.687;0.000;78.517;4867.684;  0.000;  0.000;0.9900;1.12;20.01;6.58;26.58;0.200;1469.733;-5513.832;3155.528;4.12;0.000;28.942
289.10;1356.813;-5542.931;3155.896; 142.962;3306.8;426.896;0.000;78.246;4878.646;  0.000;  0.000;0.9900;1.12;19.96;6.52;26.48;0.200;1473.356;-5513.099;3155.896;4.12;0.000;28.944
290.10;1360.056;-5542.367;3156.263; 143.336;3316.1;430.114;0.000;77.975;4889.643;  0.000;  0.000;0.9900;1.12;19.92;6.46;26.37;0.200;1476.988;-5512.360;3156.263;4.12;0.000;28.946
291.10;1363.307;-5541.797;3156.629; 143.707;3325.4;433.342;0.000;77.704;4900.676;  0.000;  0.000;0.9900;1.13;19.88;6.40;26.27;0.200;1480.629;-5511.613;3156.629;4.12;0.000;28.948
292.10;1366.567;-5541.222;3156.993; 144.076;3334.8;436.578;0.000;77.432;4911.745;  0.000;  0.000;0.9900;1.13;19.83;6.34;26.17;0.200;1484.278;-5510.860;3156.993;4.12;0.000;28.949
293.10;1369.836;-5540.640;3157.355; 144.443;3344.2;439.824;0.000;77.161;4922.850;  0.000;  0.000;0.9900;1.14;19.79;6.28;26.06;0.200;1487.935;-5510.101;3157.355;4.12;0.000;28.951
294.10;1373.113;-5540.052;3157.716; 144.808;3353.7;443.080;0.000;76.890;4933.991;  0.000;  0.000;0.9900;1.14;19.74;6.22;25.96;0.200;1491.601;-5509.334;3157.716;4.12;0.000;28.953
295.10;1376.399;-5539.458;3158.075; 145.170;3363.2;446.345;0.000;76.619;4945.169;  0.000;  0.000;0.9900;1.14;19.70;6.16;25.86;0.200;1495.275;-5508.561;3158.075;4.12;0.000;28.955
296.10;1379.694;-5538.858;3158.433; 145.530;3372.7;449.619;0.000;76.348;4956.383;  0.000;  0.000;0.9900;1.15;19.65;6.11;25.75;0.200;1498.958;-5507.781;3158.433;4.12;0.000;28.957
297.10;1382.998;-5538.252;3158.789; 145.887;3382.3;452.903;0.000;76.076;4967.634;  0.000;  0.000;0.9900;1.15;19.61;6.05;25.65;0.200;1502.650;-5506.995;3158.789;4.12;0.000;28.959
298.10;1386.311;-5537.640;3159.143; 146.242;3392.0;456.196;0.000;75.805;4978.923;  0.000;  0.000;0.9900;1.15;19.56;5.99;25.55;0.200;1506.350;-5506.201;3159.143;4.12;0.000;28.960
299.10;1389.632;-5537.022;3159.496; 146.595;3401.7;459.499;0.000;75.534;4990.249;  0.000;  0.000;0.9900;1.16;19.51;5.94;25.44;0.200;1510.059;-5505.401;3159.496;4.12;0.000;28.962
300.10;1392.963;-5536.398;3159.848; 146.946;3411.4;462.811;0.000;75.263;5001.613;  0.000;  0.000;0.9901;1.16;19.46;5.88;25.34;0.200;1513.777;-5504.594;3159.848;4.12;0.000;28.964
301.10;1396.303;-5535.768;3160.198; 147.294;3421.3;466.133;0.000;74.992;5013.022;  0.000;  0.000;0.9911;1.17;19.42;5.83;25.23;0.200;1517.503;-5503.780;3160.198;4.12;0.000;28.966
302.10;1399.651;-5535.131;3160.546; 147.641;3431.1;469.465;0.000;74.720;5024.481;  0.000;  0.000;0.9921;1.17;19.37;5.77;25.13;0.200;1521.238;-5502.959;3160.546;4.12;0.000;28.968
303.10;1403.009;-5534.488;3160.893; 147.985;3441.0;472.807;0.000;74.448;5035.990;  0.000;  0.000;0.9931;1.18;19.32;5.72;25.03;0.200;1524.982;-5502.131;3160.893;4.12;0.000;28.970
304.10;1406.376;-5533.839;3161.239; 148.326;3451.0;476.158;0.000;74.176;5047.550;  0.000;  0.000;0.9941;1.18;19.27;5.67;24.92;0.200;1528.735;-5501.296;3161.239;4.12;0.000;28.971
305.10;1409.752;-5533.184;3161.583; 148.666;3461.1;479.519;0.000;73.903;5059.161;  0.000;  0.000;0.9951;1.19;19.22;5.61;24.82;0.200;1532.497;-5500.455;3161.583;4.12;0.000;28.973
306.10;1413.138;-5532.523;3161.925; 149.003;3471.2;482.891;0.000;73.631;5070.823;  0.000;  0.000;0.9961;1.19;19.17;5.56;24.72;0.200;1536.268;-5499.606;3161.925;4.12;0.000;28.975
307.10;1416.532;-5531.855;3162.266; 149.338;3481.3;486.272;0.000;73.358;5082.537;  0.000;  0.000;0.9971;1.20;19.12;5.51;24.61;0.200;1540.048;-5498.751;3162.266;4.12;0.000;28.977
308.10;1419.936;-5531.181;3162.606; 149.671;3491.5;489.663;0.000;73.084;5094.304;  0.000;  0.000;0.9981;1.20;19.07;5.46;24.51;0.200;1543.837;-5497.888;3162.606;4.12;0.000;28.979
309.10;1423.350;-5530.501;3162.944; 150.002;3501.8;493.064;0.000;72.811;5106.122;  0.000;  0.000;0.9991;1.21;19.02;5.41;24.41;0.200;1547.635;-5497.019;3162.944;4.12;0.000;28.980
310.10;1426.773;-5529.814;3163.280; 150.331;3512.2;496.476;0.000;72.537;5117.994;  0.000;  0.000;1.0000;1.21;18.97;5.35;24.30;0.200;1551.442;-5496.142;3163.280;4.12;0.000;28.982
311.10;1430.205;-5529.122;3163.615; 150.657;3522.6;499.898;0.000;72.263;5129.912;  0.000;  0.000;1.0000;1.22;18.91;5.30;24.20;0.200;1555.259;-5495.258;3163.615;4.12;0.000;28.984
312.10;1433.647;-5528.422;3163.949; 150.982;3533.0;503.329;0.000;71.989;5141.872;  0.000;  0.000;1.0000;1.22;18.86;5.25;24.10;0.200;1559.085;-5494.368;3163.949;4.12;0.000;28.986
