#            Stage 1b
#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
451.10;930.133;-5534.093;3046.456;   7.176; 378.8;18.854;41.511;11.898;6169.492;  0.000;  0.000;0.0000;1.97;2.78;-62.79;60.08;1.119;1111.639;-5500.509;3046.456;2.66;0.000;28.496
452.10;929.918;-5533.839;3046.287;   6.844; 367.3;18.735;40.601;11.898;6169.492;  0.000;  0.000;0.0000;2.13;2.81;-63.09;60.35;1.093;1111.818;-5500.180;3046.287;2.48;0.000;28.496
453.10;929.712;-5533.591;3046.124;   6.522; 355.8;18.621;39.554;11.898;6169.492;  0.000;  0.000;0.0000;2.03;2.85;-63.40;60.61;1.066;1112.005;-5499.858;3046.124;2.30;0.000;28.496
454.10;929.514;-5533.349;3045.966;   6.208; 345.3;18.513;38.618;11.898;6169.492;  0.000;  0.000;0.0000;1.94;2.88;-63.70;60.88;1.041;1112.199;-5499.542;3045.966;2.11;0.000;28.496
455.10;929.322;-5533.113;3045.813;   5.903; 335.6;18.408;37.780;11.898;6169.492;  0.000;  0.000;0.0000;1.85;2.92;-64.01;61.15;1.019;1112.401;-5499.232;3045.813;1.92;0.000;28.496
456.10;929.137;-5532.883;3045.664;   5.605; 326.8;18.308;37.033;11.898;6169.492;  0.000;  0.000;0.0000;1.78;2.95;-64.32;61.42;0.998;1112.610;-5498.926;3045.664;1.73;0.000;28.496
457.10;928.959;-5532.657;3045.519;   5.314; 318.6;18.212;36.365;11.898;6169.492;  0.000;  0.000;0.0000;1.72;2.99;-64.62;61.68;0.978;1112.825;-5498.625;3045.519;1.53;0.000;28.496
458.10;928.786;-5532.435;3045.378;   5.029; 311.1;18.119;35.770;11.898;6169.492;  0.000;  0.000;0.0000;1.66;3.02;-64.92;61.95;0.960;1113.046;-5498.328;3045.378;1.33;0.000;28.496
459.10;928.618;-5532.217;3045.240;   4.751; 304.2;18.030;35.240;11.898;6169.492;  0.000;  0.000;0.0000;1.61;3.04;-65.21;62.22;0.943;1113.271;-5498.035;3045.240;1.12;0.000;28.496
460.10;928.455;-5532.004;3045.105;   4.477; 297.7;17.943;34.768;11.898;6169.492;  0.000;  0.000;0.0000;1.56;3.07;-65.50;62.48;0.928;1113.502;-5497.746;3045.105;0.92;0.000;28.496
461.10;928.297;-5531.793;3044.974;   4.209; 291.7;17.860;34.349;11.898;6169.492;  0.000;  0.000;0.0000;1.52;3.09;-65.79;62.75;0.914;1113.738;-5497.460;3044.974;0.70;0.000;28.496
462.10;928.143;-5531.586;3044.845;   3.945; 286.2;17.778;33.977;11.898;6169.492;  0.000;  0.000;0.0000;1.46;0.00;-66.13;66.13;0.900;1113.978;-5497.176;3044.845;1.69;0.000;28.496
463.10;927.994;-5531.381;3044.718;   3.685; 281.0;17.701;33.651;11.898;6169.492;  0.000;  0.000;0.0000;1.43;0.00;-66.92;66.92;0.888;1114.223;-5496.895;3044.718;1.70;0.000;28.496
464.10;927.851;-5531.177;3044.592;   3.428; 276.1;17.628;33.374;11.898;6169.492;  0.000;  0.000;0.0000;1.40;0.00;-67.70;67.70;0.876;1114.474;-5496.615;3044.592;1.70;0.000;28.496
465.10;927.714;-5530.975;3044.469;   3.174; 271.6;17.559;33.142;11.898;6169.492;  0.000;  0.000;0.0000;1.37;-0.00;-68.47;68.47;0.865;1114.731;-5496.337;3044.469;1.71;0.000;28.496
466.10;927.582;-5530.775;3044.346;   2.923; 267.4;17.493;32.948;11.898;6169.492;  0.000;  0.000;0.0000;1.35;-0.00;-69.23;69.23;0.855;1114.993;-5496.060;3044.346;1.71;0.000;28.496
467.10;927.455;-5530.576;3044.225;   2.674; 263.6;17.431;32.808;11.898;6169.492;  0.000;  0.000;0.0000;1.17;0.00;-69.97;69.97;0.846;1115.260;-5495.784;3044.225;1.72;0.000;28.496
468.10;927.333;-5530.379;3044.106;   2.429; 255.2;17.372;31.508;11.736;6181.625;  0.000;  0.000;1.0000;2.30;-0.00;-70.70;70.70;0.163;1115.532;-5495.510;3044.106;1.72;1.561;28.496
469.10;927.220;-5530.190;3043.991;   2.194; 242.0;17.318;29.000;11.466;6201.923;  0.000;  0.000;1.0000;2.27;-0.00;-71.44;71.44;0.148;1115.813;-5495.243;3043.991;1.73;1.693;28.496
470.10;927.115;-5530.009;3043.883;   1.970; 229.1;17.269;26.561;11.196;6222.317;  0.000;  0.000;1.0000;2.25;0.00;-72.19;72.19;0.131;1116.103;-5494.985;3043.883;1.74;1.844;28.495
471.10;927.019;-5529.837;3043.780;   1.758; 216.5;17.225;24.200;10.926;6242.810;  0.000;  0.000;1.0000;2.23;0.00;-72.95;72.95;0.111;1116.402;-5494.735;3043.780;1.75;2.020;28.495
472.10;926.930;-5529.674;3043.682;   1.557; 204.1;17.185;21.926;10.656;6263.405;  0.000;  0.000;1.0000;2.21;-0.00;-73.72;73.72;0.089;1116.709;-5494.493;3043.682;1.76;2.225;28.495
473.10;926.849;-5529.519;3043.590;   1.367; 192.0;17.150;19.746;10.386;6284.104;  0.000;  0.000;1.0000;2.19;0.00;-74.50;74.50;0.062;1117.023;-5494.260;3043.590;1.77;2.466;28.495
474.10;926.776;-5529.372;3043.503;   1.188; 180.0;17.118;17.663;10.116;6304.910;  0.000;  0.000;1.0000;2.17;-0.00;-75.30;75.30;0.030;1117.345;-5494.034;3043.503;1.79;2.751;28.495
475.10;926.709;-5529.233;3043.422;   1.019; 168.3;17.090;15.683;9.846;6325.826;  0.000;  0.000;1.0000;2.16;0.00;-76.10;76.10;0.000;1117.674;-5493.817;3043.422;1.80;3.093;28.495
476.10;926.649;-5529.104;3043.345;   0.861; 156.6;17.065;13.776;9.577;6346.856;  0.000;  0.000;1.0000;2.17;0.00;-76.91;76.91;0.000;1118.010;-5493.607;3043.345;1.82;3.515;28.495
477.10;926.595;-5528.982;3043.274;   0.715; 144.8;17.044;11.939;9.307;6368.003;  0.000;  0.000;1.0000;2.18;-0.00;-77.74;77.74;0.000;1118.353;-5493.407;3043.274;1.84;4.049;28.495
478.10;926.548;-5528.870;3043.209;   0.579; 132.9;17.025;10.184;9.037;6389.272;  0.000;  0.000;1.0000;2.20;0.00;-78.58;78.58;0.000;1118.702;-5493.214;3043.209;1.87;4.739;28.495
479.10;926.506;-5528.766;3043.149;   0.455; 120.9;17.010;8.524;8.767;6410.666;  0.000;  0.000;1.0000;2.21;0.00;-79.43;79.43;0.000;1119.057;-5493.031;3043.149;1.90;5.653;28.495
480.10;926.470;-5528.672;3043.094;   0.342; 108.8;16.997;6.974;8.497;6432.190;  0.000;  0.000;1.0000;2.22;0.00;-80.30;80.30;0.000;1119.418;-5492.856;3043.094;1.94;6.899;28.495
481.10;926.439;-5528.588;3043.046;   0.241;  96.6;16.986;5.546;8.227;6453.850;  0.000;  0.000;1.0000;2.24;-0.00;-81.19;81.19;0.000;1119.785;-5492.691;3043.046;1.98;8.665;28.495
482.10;926.413;-5528.513;3043.003;   0.152;  84.3;16.977;4.254;7.957;6475.650;  0.000;  0.000;1.0000;2.25;0.00;-82.10;82.10;0.000;1120.157;-5492.536;3043.003;2.04;11.284;28.495
483.10;926.392;-5528.448;3042.966;   0.075;  71.8;16.971;3.109;7.687;6497.597;  0.000;  0.000;1.0000;2.27;0.00;-83.04;83.04;0.000;1120.534;-5492.390;3042.966;2.12;4.051;28.495
484.10;926.375;-5528.393;3042.935;   0.010;  59.2;16.966;2.126;7.418;6519.695;  0.000;  0.000;1.0000;2.29;-0.00;-84.02;84.02;0.000;1120.916;-5492.254;3042.935;2.23;5.921;28.495
