139.10	  944.154	-5549.246	 3092.559	  44.398	1319.954	33.270	     0.000	    88.916	  2554.620	     0.000	     0.000	     1.000	     2.575
140.10	  944.898	-5549.464	 3093.645	  45.219	1344.205	34.314	     0.000	    86.801	  2584.796	     0.000	     0.000	     1.000	     2.609
141.10	  945.658	-5549.679	 3094.751	  46.049	1368.800	35.381	     0.000	    84.686	  2615.274	     0.000	     0.000	     1.000	     2.644
142.10	  946.433	-5549.890	 3095.878	  46.888	1393.746	36.471	     0.000	    82.571	  2646.060	     0.000	     0.000	     1.000	     2.679
143.10	  947.224	-5550.098	 3097.025	  47.736	1419.049	37.586	     0.000	    80.456	  2677.160	     0.000	     0.000	     1.000	     2.715
144.10	  948.032	-5550.303	 3098.193	  48.594	1444.713	38.726	     0.000	    78.341	  2708.581	     0.000	     0.000	     1.000	     2.751
145.10	  948.855	-5550.503	 3099.382	  49.462	1470.746	39.890	     0.000	    76.226	  2740.329	     0.000	     0.000	     1.000	     2.788
146.10	  949.696	-5550.700	 3100.592	  50.339	1497.153	41.079	     0.000	    74.112	  2772.412	     0.000	     0.000	     1.000	     2.826
147.10	  950.553	-5550.893	 3101.824	  51.226	1523.942	42.294	     0.000	    71.997	  2804.836	     0.000	     0.000	     1.000	     2.865
148.10	  951.427	-5551.081	 3103.078	  52.122	1551.120	43.534	     0.000	    69.882	  2837.609	     0.000	     0.000	     1.000	     2.904
149.10	  952.319	-5551.266	 3104.354	  53.029	1578.693	44.801	     0.000	    67.767	  2870.738	     0.000	     0.000	     1.000	     2.944
150.10	  953.228	-5551.446	 3105.653	  53.945	1606.668	46.094	     0.000	    65.652	  2904.231	     0.000	     0.000	     1.000	     2.984
151.10	  954.155	-5551.621	 3106.974	  54.872	1635.055	47.415	     0.000	    63.537	  2938.097	     0.000	     0.000	     1.000	     3.025
152.10	  955.100	-5551.792	 3108.319	  55.809	1663.859	48.762	     0.000	    61.422	  2972.343	     0.000	     0.000	     1.000	     3.068
153.10	  956.063	-5551.959	 3109.687	  56.756	1693.090	50.138	     0.000	    59.307	  3006.978	     0.000	     0.000	     1.000	     3.111
154.10	  957.045	-5552.121	 3111.079	  57.714	1722.756	51.541	     0.000	    57.192	  3042.012	     0.000	     0.000	     1.000	     3.154
155.10	  958.045	-5552.278	 3112.494	  58.682	1752.866	52.973	     0.000	    55.078	  3077.453	     0.000	     0.000	     1.000	     3.199
156.10	  959.065	-5552.430	 3113.935	  59.661	1783.429	54.433	     0.000	    52.963	  3113.311	     0.000	     0.000	     1.000	     3.245
157.10	  960.104	-5552.576	 3115.400	  60.651	1814.454	55.923	     0.000	    50.848	  3149.596	     0.000	     0.000	     1.000	     3.291
158.10	  961.163	-5552.718	 3116.890	  61.651	1845.952	57.443	     0.000	    48.733	  3186.319	     0.000	     0.000	     1.000	     3.339
159.10	  962.241	-5552.854	 3118.404	  62.663	1874.192	58.993	     0.000	    46.830	  3219.752	     0.000	     0.000	     0.000	     0.981
