#Time	x(km)		y(km)		z(km)		alt(km)	    relVel		dwnrng(km)	 Q(kPa)	   Fuel(tons) dV_tot	  dV_grav	  dv_drag		 throttle	accel (g's)	      aoa
 44.02	-2673.383	-4518.548	 3625.623	   2.255	 123.733	0.238	     7.534	   299.720	   568.925	     0.000	     0.000	     1.000	     1.441	     4.608	    83.891	    88.498
 45.02	-2673.442	-4518.641	 3625.684	   2.380	 128.141	0.251	     7.979	   297.605	   583.108	     0.000	     0.000	     1.000	     1.450	     4.571	    83.927	    88.497
 46.02	-2673.503	-4518.738	 3625.746	   2.509	 132.636	0.265	     8.437	   295.490	   597.378	     0.000	     0.000	     1.000	     1.459	     4.534	    83.964	    88.497
 47.02	-2673.566	-4518.838	 3625.811	   2.643	 137.219	0.279	     8.908	   293.375	   611.739	     0.000	     0.000	     1.000	     1.468	     4.496	    84.002	    88.496
 48.02	-2673.631	-4518.942	 3625.878	   2.782	 141.893	0.293	     9.392	   291.260	   626.190	     0.000	     0.000	     1.000	     1.477	     4.458	    84.039	    88.496
 49.02	-2673.698	-4519.049	 3625.948	   2.925	 146.657	0.308	     9.887	   289.145	   640.734	     0.000	     0.000	     1.000	     1.486	     4.419	    84.077	    88.495
 50.02	-2673.767	-4519.159	 3626.020	   3.074	 151.514	0.324	    10.393	   287.030	   655.371	     0.000	     0.000	     1.000	     1.496	     4.380	    84.115	    88.495
 51.02	-2673.839	-4519.273	 3626.094	   3.227	 156.465	0.339	    10.909	   284.916	   670.103	     0.000	     0.000	     1.000	     1.506	     4.341	    84.154	    88.494
 52.02	-2673.912	-4519.391	 3626.171	   3.385	 161.510	0.355	    11.436	   282.801	   684.931	     0.000	     0.000	     1.000	     1.515	     4.302	    84.192	    88.494
 53.02	-2673.988	-4519.513	 3626.250	   3.548	 166.652	0.372	    11.970	   280.686	   699.856	     0.000	     0.000	     1.000	     1.525	     4.263	    84.231	    88.493
 54.02	-2674.067	-4519.638	 3626.332	   3.716	 171.891	0.389	    12.513	   278.571	   714.881	     0.000	     0.000	     1.000	     1.535	     4.224	    84.269	    88.493
 55.02	-2674.148	-4519.767	 3626.417	   3.890	 177.229	0.406	    13.062	   276.456	   730.005	     0.000	     0.000	     1.000	     1.545	     4.185	    84.308	    88.492
 56.02	-2674.232	-4519.900	 3626.504	   4.068	 182.707	0.424	    13.622	   274.341	   745.231	     0.000	     0.000	     1.000	     1.555	     0.111	    84.051	    84.161
 57.02	-2674.318	-4520.038	 3626.593	   4.253	 188.295	0.444	    14.189	   272.226	   760.559	     0.000	     0.000	     1.000	     1.566	     0.049	    83.730	    83.779
 58.02	-2674.408	-4520.180	 3626.684	   4.443	 193.992	0.466	    14.759	   270.111	   775.992	     0.000	     0.000	     1.000	     1.576	     0.115	    83.402	    83.518
 59.02	-2674.501	-4520.327	 3626.776	   4.638	 199.799	0.489	    15.332	   267.996	   791.529	     0.000	     0.000	     1.000	     1.587	     0.101	    83.067	    83.168
 60.02	-2674.597	-4520.478	 3626.870	   4.839	 205.719	0.514	    15.907	   265.882	   807.174	     0.000	     0.000	     1.000	     1.598	     0.086	    82.726	    82.812
 61.02	-2674.697	-4520.635	 3626.966	   5.046	 211.754	0.541	    16.481	   263.767	   822.926	     0.000	     0.000	     1.000	     1.609	     0.070	    82.379	    82.449
 62.02	-2674.800	-4520.796	 3627.064	   5.258	 217.905	0.570	    17.054	   261.652	   838.788	     0.000	     0.000	     1.000	     1.620	     0.053	    82.026	    82.079
 63.02	-2674.906	-4520.962	 3627.163	   5.477	 224.172	0.601	    17.623	   259.537	   854.761	     0.000	     0.000	     1.000	     1.630	     0.036	    81.667	    81.703
